engagement_id,campaign_id,hcp_id,rep_id,territory_id,engagement_date,channel,engagement_type,opened,clicked,attended,response_score
ENG001355,CAMP0048,HCP0096,REP012,T012,2025-10-24,Digital Ad,Clicked Link,True,False,False,55
ENG001356,CAMP0048,HCP0120,REP024,T012,2025-10-26,Email,Opened Content,False,False,False,50
ENG001357,CAMP0048,HCP0252,REP012,T012,2025-11-01,Email,Attended,True,False,False,83
ENG001358,CAMP0048,HCP0192,REP024,T012,2025-11-04,Digital Ad,Registered,True,False,False,58
ENG001359,CAMP0048,HCP0300,REP012,T012,2025-10-17,Email,Downloaded,True,False,False,55
ENG001360,CAMP0048,HCP0444,REP036,T012,2025-10-15,Email,Clicked Link,True,True,False,50
ENG001361,CAMP0048,HCP0240,REP024,T012,2025-10-16,Digital Ad,Registered,False,False,False,82
ENG001362,CAMP0048,HCP0120,REP036,T012,2025-10-15,Email,Downloaded,True,True,False,45
ENG001363,CAMP0048,HCP0120,REP012,T012,2025-10-04,Digital Ad,Clicked Link,True,True,False,27
ENG001364,CAMP0048,HCP0252,REP036,T012,2025-10-28,Webinar,Downloaded,True,True,True,94
ENG001365,CAMP0048,HCP0252,REP024,T012,2025-11-04,Webinar,Registered,True,True,True,35
ENG001366,CAMP0048,HCP0120,REP024,T012,2025-10-13,Webinar,Registered,True,False,True,81
ENG001367,CAMP0048,HCP0300,REP012,T012,2025-11-01,Field Event,Downloaded,True,False,False,8
ENG001368,CAMP0048,HCP0240,REP012,T012,2025-11-01,Field Event,Downloaded,True,False,False,82
ENG001369,CAMP0048,HCP0300,REP036,T012,2025-10-11,Field Event,Attended,True,True,False,79
ENG001370,CAMP0048,HCP0192,REP036,T012,2025-10-08,Field Event,Attended,False,False,False,20
ENG001371,CAMP0049,HCP0469,REP001,T001,2026-03-15,Email,Opened Content,True,False,False,92
ENG001372,CAMP0049,HCP0001,REP001,T001,2026-01-18,Webinar,Registered,True,False,False,8
ENG001373,CAMP0049,HCP0181,REP037,T001,2026-01-01,Digital Ad,Clicked Link,True,False,False,10
ENG001374,CAMP0049,HCP0181,REP025,T001,2025-12-13,Webinar,Attended,True,True,False,61
ENG001375,CAMP0049,HCP0073,REP025,T001,2026-02-11,Field Event,Attended,True,False,False,85
ENG001376,CAMP0049,HCP0133,REP001,T001,2026-01-15,Field Event,Attended,True,True,False,36
ENG001377,CAMP0049,HCP0265,REP001,T001,2026-03-01,Email,Attended,True,True,True,98
ENG001378,CAMP0049,HCP0277,REP001,T001,2025-12-29,Digital Ad,Opened Content,True,False,False,59
ENG001379,CAMP0049,HCP0073,REP025,T001,2025-12-30,Digital Ad,Opened Content,True,False,False,3
ENG001380,CAMP0049,HCP0181,REP025,T001,2026-02-28,Webinar,Attended,True,False,False,57
ENG001381,CAMP0049,HCP0469,REP013,T001,2026-03-02,Digital Ad,Attended,True,False,False,51
ENG001382,CAMP0049,HCP0289,REP001,T001,2025-12-21,Field Event,Downloaded,False,False,False,63
ENG001383,CAMP0049,HCP0085,REP013,T001,2026-03-04,Webinar,Registered,False,False,False,81
ENG001384,CAMP0049,HCP0073,REP037,T001,2026-01-20,Field Event,Downloaded,True,False,False,24
ENG001385,CAMP0049,HCP0409,REP001,T001,2025-12-31,Email,Opened Content,False,False,True,29
ENG001386,CAMP0049,HCP0265,REP037,T001,2025-12-13,Digital Ad,Clicked Link,False,False,False,78
ENG001387,CAMP0049,HCP0409,REP025,T001,2026-01-08,Digital Ad,Opened Content,True,True,False,1
ENG001388,CAMP0049,HCP0073,REP037,T001,2026-02-18,Webinar,Downloaded,False,False,False,57
ENG001389,CAMP0049,HCP0133,REP037,T001,2026-03-19,Field Event,Registered,True,False,False,62
ENG001390,CAMP0049,HCP0325,REP037,T001,2026-02-08,Email,Downloaded,True,False,False,71
ENG001391,CAMP0049,HCP0049,REP001,T001,2025-12-20,Email,Opened Content,True,True,False,81
ENG001392,CAMP0049,HCP0085,REP025,T001,2025-12-27,Digital Ad,Clicked Link,False,False,False,57
ENG001393,CAMP0049,HCP0133,REP037,T001,2025-12-19,Webinar,Clicked Link,True,False,False,18
ENG001394,CAMP0049,HCP0181,REP013,T001,2026-03-08,Field Event,Registered,True,True,False,26
ENG001395,CAMP0049,HCP0325,REP025,T001,2025-12-30,Field Event,Registered,True,False,False,11
ENG001396,CAMP0049,HCP0073,REP025,T001,2026-01-05,Webinar,Attended,False,False,False,77
ENG001397,CAMP0050,HCP0422,REP026,T002,2026-03-31,Field Event,Opened Content,True,False,False,7
ENG001398,CAMP0050,HCP0134,REP014,T002,2026-04-20,Webinar,Downloaded,True,True,True,19
ENG001399,CAMP0050,HCP0326,REP002,T002,2026-03-17,Webinar,Registered,True,False,True,46
ENG001400,CAMP0050,HCP0350,REP038,T002,2026-03-23,Digital Ad,Registered,True,False,False,16
ENG001401,CAMP0050,HCP0098,REP026,T002,2026-03-26,Email,Registered,True,False,False,61
ENG001402,CAMP0050,HCP0146,REP038,T002,2026-03-27,Webinar,Clicked Link,False,False,False,55
ENG001403,CAMP0050,HCP0098,REP038,T002,2026-03-27,Field Event,Clicked Link,True,False,False,83
ENG001404,CAMP0050,HCP0254,REP038,T002,2026-04-26,Digital Ad,Registered,True,True,True,10
ENG001405,CAMP0050,HCP0278,REP026,T002,2026-03-13,Email,Attended,True,False,True,7
ENG001406,CAMP0050,HCP0062,REP026,T002,2026-03-19,Digital Ad,Opened Content,True,True,True,82
ENG001407,CAMP0050,HCP0242,REP014,T002,2026-03-08,Email,Clicked Link,True,False,False,60
ENG001408,CAMP0050,HCP0050,REP002,T002,2026-04-23,Email,Clicked Link,True,True,False,68
ENG001409,CAMP0050,HCP0290,REP002,T002,2026-03-31,Email,Clicked Link,False,False,True,6
ENG001410,CAMP0050,HCP0302,REP014,T002,2026-03-29,Email,Opened Content,True,False,False,85
ENG001411,CAMP0050,HCP0422,REP002,T002,2026-03-19,Field Event,Downloaded,False,False,False,27
ENG001412,CAMP0050,HCP0482,REP002,T002,2026-04-15,Webinar,Opened Content,True,True,False,46
ENG001413,CAMP0050,HCP0062,REP002,T002,2026-03-23,Digital Ad,Registered,True,False,False,92
ENG001414,CAMP0050,HCP0134,REP026,T002,2026-03-23,Email,Attended,True,False,False,51
ENG001415,CAMP0050,HCP0110,REP038,T002,2026-03-14,Digital Ad,Clicked Link,True,True,False,77
ENG001416,CAMP0050,HCP0278,REP038,T002,2026-03-08,Email,Opened Content,False,False,True,63
ENG001417,CAMP0050,HCP0410,REP026,T002,2026-04-12,Email,Opened Content,True,True,False,45
ENG001418,CAMP0050,HCP0254,REP026,T002,2026-03-16,Email,Opened Content,False,False,False,68
ENG001419,CAMP0050,HCP0230,REP002,T002,2026-03-25,Webinar,Clicked Link,True,False,False,33
ENG001420,CAMP0050,HCP0338,REP002,T002,2026-04-18,Digital Ad,Clicked Link,True,True,False,46
ENG001421,CAMP0051,HCP0411,REP027,T003,2025-06-19,Field Event,Registered,True,False,False,77
ENG001422,CAMP0051,HCP0195,REP015,T003,2025-07-07,Email,Attended,True,False,False,53
ENG001423,CAMP0051,HCP0351,REP039,T003,2025-07-16,Digital Ad,Registered,True,True,False,71
ENG001424,CAMP0051,HCP0423,REP003,T003,2025-08-28,Field Event,Clicked Link,True,False,False,74
ENG001425,CAMP0051,HCP0363,REP003,T003,2025-06-24,Field Event,Registered,False,False,False,74
ENG001426,CAMP0051,HCP0411,REP027,T003,2025-07-17,Digital Ad,Downloaded,True,True,False,69
ENG001427,CAMP0051,HCP0243,REP003,T003,2025-08-20,Digital Ad,Attended,True,True,False,44
ENG001428,CAMP0051,HCP0243,REP003,T003,2025-08-21,Field Event,Attended,True,True,False,58
ENG001429,CAMP0051,HCP0495,REP015,T003,2025-07-22,Webinar,Opened Content,True,False,True,33
ENG001430,CAMP0051,HCP0495,REP039,T003,2025-07-22,Email,Clicked Link,True,True,False,18
ENG001431,CAMP0051,HCP0423,REP039,T003,2025-07-22,Email,Registered,True,False,False,21
ENG001432,CAMP0051,HCP0495,REP027,T003,2025-08-13,Digital Ad,Opened Content,True,False,False,90
ENG001433,CAMP0051,HCP0255,REP003,T003,2025-08-18,Digital Ad,Clicked Link,True,True,False,42
ENG001434,CAMP0051,HCP0243,REP039,T003,2025-09-03,Webinar,Opened Content,True,True,False,38
ENG001435,CAMP0051,HCP0411,REP015,T003,2025-08-01,Field Event,Attended,True,False,False,54
ENG001436,CAMP0051,HCP0111,REP039,T003,2025-08-09,Email,Attended,False,False,False,24
ENG001437,CAMP0051,HCP0351,REP015,T003,2025-08-04,Field Event,Downloaded,False,False,False,34
ENG001438,CAMP0051,HCP0303,REP003,T003,2025-06-23,Digital Ad,Opened Content,True,True,False,26
ENG001439,CAMP0051,HCP0363,REP015,T003,2025-07-23,Field Event,Opened Content,True,False,True,95
ENG001440,CAMP0051,HCP0423,REP027,T003,2025-06-24,Email,Clicked Link,True,True,False,96
ENG001441,CAMP0051,HCP0195,REP027,T003,2025-06-27,Webinar,Clicked Link,True,True,False,15
ENG001442,CAMP0051,HCP0423,REP027,T003,2025-06-21,Field Event,Downloaded,True,True,False,53
ENG001443,CAMP0051,HCP0363,REP039,T003,2025-07-26,Webinar,Opened Content,False,False,False,43
ENG001444,CAMP0051,HCP0411,REP015,T003,2025-07-12,Field Event,Registered,True,False,False,18
ENG001445,CAMP0051,HCP0231,REP015,T003,2025-08-14,Digital Ad,Registered,True,False,False,18
ENG001446,CAMP0051,HCP0495,REP039,T003,2025-07-02,Field Event,Registered,True,False,False,15
ENG001447,CAMP0051,HCP0243,REP003,T003,2025-07-08,Digital Ad,Attended,True,False,False,72
ENG001448,CAMP0051,HCP0195,REP039,T003,2025-08-20,Email,Opened Content,False,False,False,26
ENG001449,CAMP0051,HCP0255,REP003,T003,2025-06-08,Email,Clicked Link,True,True,False,58
ENG001450,CAMP0051,HCP0243,REP027,T003,2025-07-16,Email,Registered,True,False,False,46
ENG001451,CAMP0051,HCP0243,REP027,T003,2025-08-01,Webinar,Registered,False,False,False,21
ENG001452,CAMP0051,HCP0351,REP027,T003,2025-08-23,Field Event,Downloaded,True,True,True,57
ENG001453,CAMP0051,HCP0351,REP039,T003,2025-08-07,Field Event,Downloaded,False,False,False,37
ENG001454,CAMP0051,HCP0351,REP015,T003,2025-07-13,Field Event,Opened Content,False,False,False,85
ENG001455,CAMP0051,HCP0195,REP039,T003,2025-06-27,Digital Ad,Clicked Link,False,False,False,37
ENG001456,CAMP0051,HCP0195,REP015,T003,2025-07-02,Field Event,Attended,True,False,False,96
ENG001457,CAMP0051,HCP0111,REP027,T003,2025-08-28,Field Event,Registered,True,False,False,75
ENG001458,CAMP0051,HCP0363,REP027,T003,2025-07-16,Email,Attended,True,False,False,50
ENG001459,CAMP0052,HCP0196,REP028,T004,2025-04-12,Webinar,Opened Content,True,True,True,58
ENG001460,CAMP0052,HCP0160,REP016,T004,2025-04-16,Email,Registered,True,False,False,51
ENG001461,CAMP0052,HCP0100,REP028,T004,2025-04-04,Digital Ad,Opened Content,False,False,False,55
ENG001462,CAMP0052,HCP0112,REP040,T004,2025-03-24,Email,Opened Content,True,True,False,82
ENG001463,CAMP0052,HCP0448,REP016,T004,2025-04-12,Email,Attended,True,False,False,15
ENG001464,CAMP0052,HCP0472,REP040,T004,2025-04-06,Digital Ad,Clicked Link,True,False,False,66
ENG001465,CAMP0052,HCP0088,REP028,T004,2025-04-17,Email,Opened Content,False,False,False,78
ENG001466,CAMP0052,HCP0364,REP004,T004,2025-04-20,Webinar,Attended,True,True,False,73
ENG001467,CAMP0052,HCP0424,REP016,T004,2025-04-03,Email,Opened Content,False,False,False,21
ENG001468,CAMP0052,HCP0136,REP028,T004,2025-04-01,Field Event,Opened Content,True,False,True,54
ENG001469,CAMP0052,HCP0220,REP028,T004,2025-03-22,Webinar,Registered,True,True,False,15
ENG001470,CAMP0052,HCP0400,REP004,T004,2025-03-20,Email,Clicked Link,False,False,False,54
ENG001471,CAMP0052,HCP0136,REP028,T004,2025-04-07,Webinar,Attended,True,False,True,2
ENG001472,CAMP0052,HCP0028,REP016,T004,2025-04-08,Webinar,Attended,False,False,True,45
ENG001473,CAMP0052,HCP0268,REP028,T004,2025-03-25,Digital Ad,Downloaded,True,False,False,61
ENG001474,CAMP0052,HCP0364,REP040,T004,2025-03-20,Webinar,Registered,True,False,False,50
ENG001475,CAMP0052,HCP0112,REP016,T004,2025-04-03,Email,Attended,True,False,False,63
ENG001476,CAMP0052,HCP0028,REP028,T004,2025-03-20,Digital Ad,Clicked Link,True,False,False,85
ENG001477,CAMP0052,HCP0304,REP016,T004,2025-03-25,Field Event,Opened Content,True,True,True,85
ENG001478,CAMP0052,HCP0460,REP040,T004,2025-04-14,Field Event,Clicked Link,True,False,False,77
ENG001479,CAMP0052,HCP0436,REP040,T004,2025-04-17,Field Event,Opened Content,True,True,True,99
ENG001480,CAMP0052,HCP0292,REP028,T004,2025-04-17,Field Event,Opened Content,True,True,False,10
ENG001481,CAMP0052,HCP0340,REP028,T004,2025-04-14,Field Event,Attended,False,False,False,87
ENG001482,CAMP0052,HCP0412,REP004,T004,2025-04-17,Email,Attended,True,True,True,28
ENG001483,CAMP0052,HCP0448,REP028,T004,2025-04-11,Webinar,Clicked Link,True,False,False,69
ENG001484,CAMP0052,HCP0412,REP004,T004,2025-03-29,Email,Clicked Link,True,True,True,41
ENG001485,CAMP0052,HCP0280,REP040,T004,2025-03-28,Webinar,Attended,False,False,False,6
ENG001486,CAMP0052,HCP0040,REP016,T004,2025-03-30,Digital Ad,Opened Content,False,False,False,76
ENG001487,CAMP0052,HCP0364,REP004,T004,2025-03-26,Webinar,Attended,True,True,False,15
ENG001488,CAMP0052,HCP0316,REP028,T004,2025-04-18,Webinar,Opened Content,True,True,True,49
ENG001489,CAMP0052,HCP0316,REP004,T004,2025-03-31,Email,Opened Content,True,True,False,57
ENG001490,CAMP0052,HCP0316,REP028,T004,2025-04-21,Webinar,Clicked Link,True,True,False,38
ENG001491,CAMP0052,HCP0172,REP040,T004,2025-04-01,Field Event,Registered,True,True,False,63
ENG001492,CAMP0052,HCP0256,REP004,T004,2025-04-04,Email,Registered,True,False,False,58
ENG001493,CAMP0052,HCP0388,REP004,T004,2025-03-18,Webinar,Attended,True,False,False,98
ENG001494,CAMP0052,HCP0064,REP004,T004,2025-03-20,Webinar,Attended,True,False,False,23
ENG001495,CAMP0052,HCP0256,REP016,T004,2025-03-23,Webinar,Registered,False,False,True,45
ENG001496,CAMP0052,HCP0052,REP040,T004,2025-03-26,Field Event,Registered,True,False,True,74
ENG001497,CAMP0052,HCP0472,REP004,T004,2025-04-06,Digital Ad,Clicked Link,True,True,False,53
ENG001498,CAMP0052,HCP0280,REP004,T004,2025-03-23,Field Event,Clicked Link,False,False,False,93
ENG001499,CAMP0053,HCP0473,REP017,T005,2025-02-08,Webinar,Opened Content,True,True,False,21
ENG001500,CAMP0053,HCP0305,REP017,T005,2025-03-10,Digital Ad,Registered,True,True,False,21
ENG001501,CAMP0053,HCP0041,REP029,T005,2025-02-10,Digital Ad,Opened Content,True,True,True,48
ENG001502,CAMP0053,HCP0401,REP005,T005,2025-02-25,Email,Opened Content,True,False,False,67
ENG001503,CAMP0053,HCP0281,REP017,T005,2025-01-30,Field Event,Registered,True,False,False,61
ENG001504,CAMP0053,HCP0209,REP029,T005,2025-01-31,Field Event,Clicked Link,True,False,False,58
ENG001505,CAMP0053,HCP0293,REP017,T005,2025-02-25,Digital Ad,Attended,False,False,False,81
ENG001506,CAMP0053,HCP0293,REP029,T005,2025-03-28,Webinar,Downloaded,False,False,False,100
ENG001507,CAMP0053,HCP0209,REP017,T005,2025-03-16,Field Event,Attended,False,False,False,91
ENG001508,CAMP0053,HCP0209,REP029,T005,2025-03-02,Email,Opened Content,False,False,False,13
ENG001509,CAMP0053,HCP0005,REP005,T005,2025-03-19,Email,Attended,True,False,False,99
ENG001510,CAMP0053,HCP0041,REP017,T005,2025-02-24,Field Event,Opened Content,True,False,False,13
ENG001511,CAMP0053,HCP0305,REP005,T005,2025-03-25,Field Event,Opened Content,False,False,True,31
ENG001512,CAMP0053,HCP0305,REP017,T005,2025-01-28,Email,Opened Content,True,False,False,14
ENG001513,CAMP0053,HCP0041,REP005,T005,2025-02-21,Field Event,Registered,True,True,False,46
ENG001514,CAMP0053,HCP0473,REP005,T005,2025-03-02,Field Event,Attended,False,False,False,88
ENG001515,CAMP0053,HCP0473,REP017,T005,2025-03-25,Field Event,Clicked Link,True,False,True,77
ENG001516,CAMP0053,HCP0041,REP029,T005,2025-01-31,Email,Opened Content,False,False,False,89
ENG001517,CAMP0053,HCP0293,REP005,T005,2025-03-21,Digital Ad,Opened Content,True,False,False,18
ENG001518,CAMP0053,HCP0305,REP005,T005,2025-03-15,Email,Opened Content,True,False,False,78
ENG001519,CAMP0053,HCP0005,REP005,T005,2025-03-24,Field Event,Attended,False,False,False,49
ENG001520,CAMP0053,HCP0209,REP005,T005,2025-02-28,Digital Ad,Registered,True,False,True,54
ENG001521,CAMP0053,HCP0473,REP005,T005,2025-03-17,Digital Ad,Registered,True,False,False,16
ENG001522,CAMP0053,HCP0401,REP005,T005,2025-03-23,Email,Opened Content,True,False,False,77
ENG001523,CAMP0053,HCP0221,REP005,T005,2025-03-13,Webinar,Downloaded,True,False,True,92
ENG001524,CAMP0053,HCP0041,REP017,T005,2025-02-04,Digital Ad,Opened Content,True,True,False,45
ENG001525,CAMP0053,HCP0029,REP017,T005,2025-03-11,Digital Ad,Attended,True,True,True,82
ENG001526,CAMP0053,HCP0473,REP029,T005,2025-02-07,Digital Ad,Clicked Link,True,True,False,61
ENG001527,CAMP0053,HCP0293,REP017,T005,2025-02-01,Webinar,Registered,True,True,False,79
ENG001528,CAMP0053,HCP0029,REP029,T005,2025-03-24,Email,Attended,True,True,True,1
ENG001529,CAMP0053,HCP0209,REP029,T005,2025-02-21,Digital Ad,Clicked Link,True,False,False,13
ENG001530,CAMP0053,HCP0041,REP005,T005,2025-01-28,Field Event,Opened Content,True,False,False,88
ENG001531,CAMP0053,HCP0209,REP005,T005,2025-01-22,Field Event,Downloaded,True,False,False,19
ENG001532,CAMP0053,HCP0473,REP017,T005,2025-02-15,Webinar,Clicked Link,True,False,False,7
ENG001533,CAMP0053,HCP0401,REP005,T005,2025-02-13,Field Event,Registered,True,False,False,95
ENG001534,CAMP0053,HCP0041,REP017,T005,2025-03-08,Digital Ad,Opened Content,True,True,False,16
ENG001535,CAMP0053,HCP0473,REP017,T005,2025-03-04,Webinar,Opened Content,False,False,False,55
ENG001536,CAMP0053,HCP0005,REP005,T005,2025-02-11,Webinar,Downloaded,True,True,True,4
ENG001537,CAMP0054,HCP0270,REP018,T006,2025-12-08,Field Event,Downloaded,False,False,False,38
ENG001538,CAMP0054,HCP0438,REP018,T006,2025-09-08,Field Event,Attended,False,False,False,88
ENG001539,CAMP0054,HCP0318,REP018,T006,2025-12-16,Email,Opened Content,True,False,True,50
ENG001540,CAMP0054,HCP0462,REP006,T006,2025-12-13,Email,Downloaded,False,False,True,91
ENG001541,CAMP0054,HCP0318,REP006,T006,2025-10-08,Webinar,Attended,True,False,False,31
ENG001542,CAMP0054,HCP0162,REP006,T006,2025-12-03,Email,Attended,True,False,False,43
ENG001543,CAMP0054,HCP0486,REP018,T006,2025-12-01,Email,Downloaded,True,False,True,14
ENG001544,CAMP0054,HCP0222,REP006,T006,2025-09-02,Webinar,Downloaded,True,False,False,16
ENG001545,CAMP0054,HCP0270,REP006,T006,2025-10-24,Digital Ad,Opened Content,True,False,False,68
ENG001546,CAMP0054,HCP0114,REP018,T006,2025-09-16,Email,Opened Content,False,False,False,50
ENG001547,CAMP0054,HCP0486,REP030,T006,2025-09-07,Webinar,Opened Content,True,True,False,31
ENG001548,CAMP0054,HCP0438,REP018,T006,2025-12-12,Field Event,Registered,True,False,True,62
ENG001549,CAMP0054,HCP0294,REP018,T006,2025-10-14,Field Event,Downloaded,True,False,True,64
ENG001550,CAMP0054,HCP0114,REP006,T006,2025-12-18,Digital Ad,Clicked Link,False,False,False,1
ENG001551,CAMP0054,HCP0066,REP006,T006,2025-12-06,Webinar,Registered,False,False,False,95
ENG001552,CAMP0054,HCP0114,REP018,T006,2025-10-01,Field Event,Opened Content,True,True,False,39
ENG001553,CAMP0054,HCP0270,REP018,T006,2025-09-25,Email,Attended,True,False,False,54
ENG001554,CAMP0054,HCP0066,REP018,T006,2025-11-15,Digital Ad,Downloaded,True,False,False,26
ENG001555,CAMP0054,HCP0270,REP018,T006,2025-09-14,Email,Registered,True,False,True,47
ENG001556,CAMP0054,HCP0090,REP030,T006,2025-09-06,Email,Opened Content,True,False,False,48
ENG001557,CAMP0054,HCP0162,REP018,T006,2025-09-29,Email,Attended,True,False,False,5
ENG001558,CAMP0054,HCP0150,REP030,T006,2025-10-09,Email,Registered,True,False,False,19
ENG001559,CAMP0054,HCP0270,REP006,T006,2025-09-27,Field Event,Clicked Link,False,False,False,41
ENG001560,CAMP0054,HCP0378,REP030,T006,2025-10-06,Email,Downloaded,True,True,True,17
ENG001561,CAMP0054,HCP0114,REP018,T006,2025-11-01,Field Event,Downloaded,True,False,False,32
ENG001562,CAMP0055,HCP0379,REP031,T007,2025-04-14,Field Event,Registered,False,False,True,66
ENG001563,CAMP0055,HCP0487,REP031,T007,2025-03-29,Digital Ad,Opened Content,True,False,False,55
ENG001564,CAMP0055,HCP0283,REP019,T007,2025-03-17,Webinar,Opened Content,False,False,False,92
ENG001565,CAMP0055,HCP0283,REP031,T007,2025-03-24,Digital Ad,Opened Content,True,False,False,46
ENG001566,CAMP0055,HCP0079,REP007,T007,2025-04-07,Email,Downloaded,False,False,False,17
ENG001567,CAMP0055,HCP0283,REP031,T007,2025-03-31,Field Event,Opened Content,True,True,False,86
ENG001568,CAMP0055,HCP0319,REP007,T007,2025-04-11,Field Event,Downloaded,True,False,False,48
ENG001569,CAMP0055,HCP0487,REP031,T007,2025-03-26,Digital Ad,Opened Content,True,False,False,11
ENG001570,CAMP0055,HCP0283,REP007,T007,2025-03-22,Field Event,Registered,False,False,False,14
ENG001571,CAMP0055,HCP0259,REP007,T007,2025-04-10,Webinar,Attended,True,False,False,95
ENG001572,CAMP0055,HCP0463,REP019,T007,2025-03-15,Digital Ad,Clicked Link,True,True,False,55
ENG001573,CAMP0055,HCP0259,REP007,T007,2025-04-22,Digital Ad,Registered,False,False,False,17
ENG001574,CAMP0055,HCP0319,REP007,T007,2025-04-11,Email,Clicked Link,True,True,False,87
ENG001575,CAMP0055,HCP0379,REP007,T007,2025-04-16,Webinar,Registered,False,False,False,12
ENG001576,CAMP0055,HCP0211,REP007,T007,2025-04-14,Field Event,Clicked Link,True,True,False,21
ENG001577,CAMP0055,HCP0295,REP007,T007,2025-03-09,Digital Ad,Attended,True,False,False,9
ENG001578,CAMP0055,HCP0343,REP019,T007,2025-04-09,Digital Ad,Clicked Link,False,False,False,43
ENG001579,CAMP0055,HCP0295,REP019,T007,2025-03-28,Digital Ad,Opened Content,True,False,False,32
ENG001580,CAMP0055,HCP0415,REP031,T007,2025-03-24,Email,Attended,True,False,False,74
ENG001581,CAMP0055,HCP0079,REP031,T007,2025-03-17,Field Event,Clicked Link,False,False,False,100
ENG001582,CAMP0055,HCP0427,REP031,T007,2025-04-21,Digital Ad,Downloaded,True,True,False,66
ENG001583,CAMP0055,HCP0427,REP019,T007,2025-04-20,Email,Downloaded,True,False,False,49
ENG001584,CAMP0055,HCP0463,REP007,T007,2025-03-19,Field Event,Attended,True,True,False,4
ENG001585,CAMP0055,HCP0211,REP019,T007,2025-04-19,Email,Clicked Link,False,False,True,59
ENG001586,CAMP0055,HCP0319,REP007,T007,2025-04-11,Webinar,Downloaded,False,False,False,11
ENG001587,CAMP0055,HCP0415,REP019,T007,2025-03-30,Webinar,Opened Content,False,False,False,58
ENG001588,CAMP0055,HCP0343,REP019,T007,2025-04-18,Field Event,Opened Content,True,True,True,27
ENG001589,CAMP0055,HCP0463,REP019,T007,2025-04-13,Email,Attended,False,False,False,24
ENG001590,CAMP0055,HCP0319,REP019,T007,2025-04-03,Field Event,Downloaded,False,False,False,5
ENG001591,CAMP0055,HCP0415,REP019,T007,2025-03-13,Field Event,Attended,False,False,True,4
ENG001592,CAMP0056,HCP0476,REP032,T008,2025-06-04,Field Event,Attended,False,False,True,12
ENG001593,CAMP0056,HCP0128,REP032,T008,2025-07-06,Field Event,Opened Content,True,True,False,73
ENG001594,CAMP0056,HCP0056,REP008,T008,2025-07-05,Digital Ad,Opened Content,True,False,False,66
ENG001595,CAMP0056,HCP0392,REP008,T008,2025-06-07,Field Event,Downloaded,True,False,False,24
ENG001596,CAMP0056,HCP0140,REP020,T008,2025-06-24,Digital Ad,Attended,True,False,True,26
ENG001597,CAMP0056,HCP0188,REP020,T008,2025-07-07,Digital Ad,Downloaded,True,True,False,6
ENG001598,CAMP0056,HCP0140,REP032,T008,2025-06-14,Field Event,Opened Content,True,True,True,79
ENG001599,CAMP0056,HCP0200,REP008,T008,2025-06-18,Field Event,Attended,False,False,False,42
ENG001600,CAMP0056,HCP0080,REP008,T008,2025-07-15,Webinar,Clicked Link,True,False,False,3
ENG001601,CAMP0056,HCP0332,REP008,T008,2025-07-20,Digital Ad,Attended,True,False,False,68
ENG001602,CAMP0056,HCP0152,REP032,T008,2025-07-08,Email,Downloaded,True,True,False,56
ENG001603,CAMP0056,HCP0476,REP008,T008,2025-06-21,Webinar,Attended,False,False,True,12
ENG001604,CAMP0056,HCP0344,REP008,T008,2025-06-26,Digital Ad,Downloaded,True,False,False,66
ENG001605,CAMP0056,HCP0308,REP032,T008,2025-06-06,Digital Ad,Registered,True,False,False,23
ENG001606,CAMP0056,HCP0320,REP032,T008,2025-07-20,Field Event,Clicked Link,True,False,False,21
ENG001607,CAMP0056,HCP0440,REP008,T008,2025-07-03,Digital Ad,Downloaded,True,False,False,20
ENG001608,CAMP0056,HCP0440,REP032,T008,2025-06-11,Webinar,Downloaded,False,False,False,16
ENG001609,CAMP0056,HCP0356,REP020,T008,2025-07-14,Field Event,Downloaded,True,True,False,87
ENG001610,CAMP0056,HCP0188,REP008,T008,2025-06-16,Digital Ad,Attended,False,False,False,19
ENG001611,CAMP0056,HCP0272,REP032,T008,2025-07-01,Field Event,Opened Content,True,False,False,39
ENG001612,CAMP0056,HCP0200,REP020,T008,2025-07-07,Webinar,Clicked Link,False,False,False,7
ENG001613,CAMP0056,HCP0356,REP020,T008,2025-06-11,Field Event,Clicked Link,False,False,False,37
ENG001614,CAMP0056,HCP0080,REP032,T008,2025-06-28,Field Event,Clicked Link,True,True,False,16
ENG001615,CAMP0056,HCP0152,REP008,T008,2025-06-05,Email,Downloaded,True,False,False,21
ENG001616,CAMP0056,HCP0176,REP020,T008,2025-07-06,Field Event,Clicked Link,False,False,True,83
ENG001617,CAMP0056,HCP0440,REP020,T008,2025-07-03,Email,Clicked Link,False,False,True,99
ENG001618,CAMP0056,HCP0056,REP008,T008,2025-07-11,Email,Attended,True,True,False,29
ENG001619,CAMP0057,HCP0153,REP033,T009,2025-08-13,Digital Ad,Opened Content,True,False,False,11
ENG001620,CAMP0057,HCP0285,REP021,T009,2025-10-04,Webinar,Downloaded,True,True,False,92
ENG001621,CAMP0057,HCP0285,REP033,T009,2025-08-27,Digital Ad,Clicked Link,True,True,False,98
ENG001622,CAMP0057,HCP0489,REP021,T009,2025-10-13,Field Event,Registered,True,False,False,65
ENG001623,CAMP0057,HCP0453,REP009,T009,2025-09-25,Field Event,Clicked Link,False,False,False,86
ENG001624,CAMP0057,HCP0441,REP009,T009,2025-08-12,Field Event,Downloaded,False,False,False,2
ENG001625,CAMP0057,HCP0285,REP033,T009,2025-10-21,Email,Clicked Link,True,True,True,52
