call_id,call_date,hcp_id,rep_id,territory_id,product_id,call_type,call_status,call_duration_minutes,discussion_topic,sample_dropped,next_call_planned_date,engagement_score
CALL004672,2025-05-01,HCP0199,REP007,T007,PROD002,Planned,Completed,39,Dose optimization,False,2025-06-11,66
CALL004673,2025-05-02,HCP0235,REP007,T007,PROD016,Follow-up,Completed,14,Dose optimization,True,2025-05-26,60
CALL004674,2025-05-24,HCP0247,REP007,T007,PROD025,Ad hoc,Completed,32,Brand reminder,False,2025-06-08,46
CALL004675,2025-05-07,HCP0163,REP007,T007,PROD014,Follow-up,Completed,38,Brand reminder,True,2025-06-02,6
CALL004676,2025-05-01,HCP0439,REP007,T007,PROD016,Follow-up,Completed,39,Brand reminder,False,2025-06-13,64
CALL004677,2025-05-22,HCP0043,REP007,T007,PROD021,Planned,Completed,38,Conference invite,False,2025-06-13,14
CALL004678,2025-05-22,HCP0440,REP008,T008,PROD024,Follow-up,Completed,31,Brand reminder,False,2025-07-04,68
CALL004679,2025-05-21,HCP0140,REP008,T008,PROD022,Ad hoc,Completed,39,Sample follow-up,False,2025-06-04,2
CALL004680,2025-05-28,HCP0296,REP008,T008,PROD025,Follow-up,Completed,38,New clinical evidence,True,2025-07-12,76
CALL004681,2025-05-24,HCP0044,REP008,T008,PROD012,Ad hoc,Rescheduled,15,Sample follow-up,False,2025-07-01,42
CALL004682,2025-05-14,HCP0392,REP008,T008,PROD008,Planned,Completed,33,Sample follow-up,True,2025-06-07,81
CALL004683,2025-05-22,HCP0224,REP008,T008,PROD008,Ad hoc,Completed,43,Dose optimization,True,2025-06-18,16
CALL004684,2025-05-02,HCP0032,REP008,T008,PROD021,Ad hoc,Completed,40,Conference invite,True,2025-06-07,93
CALL004685,2025-05-30,HCP0200,REP008,T008,PROD012,Ad hoc,Completed,40,Sample follow-up,True,2025-06-30,69
CALL004686,2025-05-09,HCP0188,REP008,T008,PROD003,Ad hoc,Completed,39,Dose optimization,False,2025-05-31,50
CALL004687,2025-05-04,HCP0044,REP008,T008,PROD004,Follow-up,Completed,37,Conference invite,True,2025-06-14,91
CALL004688,2025-05-24,HCP0332,REP008,T008,PROD019,Planned,Completed,25,Conference invite,False,2025-06-26,29
CALL004689,2025-05-17,HCP0488,REP008,T008,PROD008,Follow-up,Completed,5,Conference invite,True,2025-06-28,68
CALL004690,2025-05-25,HCP0140,REP008,T008,PROD022,Planned,Completed,33,New clinical evidence,True,2025-07-04,95
CALL004691,2025-05-16,HCP0404,REP008,T008,PROD018,Planned,Completed,26,Patient affordability,False,2025-06-05,31
CALL004692,2025-05-15,HCP0488,REP008,T008,PROD024,Planned,Completed,23,Brand reminder,True,2025-06-28,86
CALL004693,2025-05-05,HCP0260,REP008,T008,PROD014,Follow-up,Completed,43,Patient affordability,False,2025-06-03,26
CALL004694,2025-05-18,HCP0092,REP008,T008,PROD013,Planned,Completed,7,Patient affordability,False,2025-06-27,56
CALL004695,2025-05-17,HCP0104,REP008,T008,PROD006,Planned,Completed,33,Sample follow-up,False,2025-06-25,33
CALL004696,2025-05-11,HCP0008,REP008,T008,PROD002,Ad hoc,Completed,31,Dose optimization,True,2025-06-01,77
CALL004697,2025-05-16,HCP0476,REP008,T008,PROD020,Ad hoc,Completed,32,Patient affordability,True,2025-06-19,44
CALL004698,2025-05-11,HCP0117,REP009,T009,PROD014,Ad hoc,Completed,30,Dose optimization,True,2025-06-05,74
CALL004699,2025-05-15,HCP0465,REP009,T009,PROD006,Follow-up,Completed,31,Dose optimization,False,2025-05-31,56
CALL004700,2025-05-11,HCP0021,REP009,T009,PROD008,Ad hoc,Cancelled,11,Brand reminder,True,2025-06-22,92
CALL004701,2025-05-14,HCP0177,REP009,T009,PROD018,Follow-up,Completed,18,Brand reminder,True,2025-06-09,69
CALL004702,2025-05-13,HCP0465,REP009,T009,PROD022,Ad hoc,Completed,21,Dose optimization,False,2025-06-07,73
CALL004703,2025-05-03,HCP0321,REP009,T009,PROD015,Ad hoc,Completed,30,Patient affordability,False,2025-06-03,83
CALL004704,2025-05-18,HCP0429,REP009,T009,PROD002,Planned,Rescheduled,36,Conference invite,True,2025-06-20,99
CALL004705,2025-05-14,HCP0453,REP009,T009,PROD008,Planned,Completed,45,Patient affordability,True,2025-06-22,5
CALL004706,2025-05-03,HCP0045,REP009,T009,PROD020,Ad hoc,Completed,31,Patient affordability,False,2025-05-19,75
CALL004707,2025-05-10,HCP0333,REP009,T009,PROD002,Planned,Completed,41,New clinical evidence,True,2025-05-27,77
CALL004708,2025-05-13,HCP0081,REP009,T009,PROD014,Follow-up,Completed,42,Patient affordability,False,2025-06-17,40
CALL004709,2025-05-02,HCP0189,REP009,T009,PROD002,Follow-up,Completed,22,Dose optimization,True,2025-06-16,94
CALL004710,2025-05-23,HCP0237,REP009,T009,PROD023,Planned,Completed,25,Brand reminder,True,2025-06-27,86
CALL004711,2025-05-17,HCP0429,REP009,T009,PROD018,Ad hoc,Rescheduled,17,New clinical evidence,False,2025-06-12,21
CALL004712,2025-05-13,HCP0081,REP009,T009,PROD014,Ad hoc,Completed,41,New clinical evidence,True,2025-06-24,8
CALL004713,2025-05-25,HCP0489,REP009,T009,PROD025,Planned,Rescheduled,36,New clinical evidence,True,2025-06-24,1
CALL004714,2025-05-12,HCP0489,REP009,T009,PROD009,Planned,Completed,31,Patient affordability,True,2025-06-04,59
CALL004715,2025-05-08,HCP0321,REP009,T009,PROD015,Follow-up,Completed,24,Conference invite,False,2025-06-12,18
CALL004716,2025-05-22,HCP0333,REP009,T009,PROD018,Planned,Rescheduled,25,Brand reminder,False,2025-07-06,63
CALL004717,2025-05-03,HCP0201,REP009,T009,PROD005,Planned,Cancelled,15,Sample follow-up,False,2025-06-08,25
CALL004718,2025-05-24,HCP0429,REP009,T009,PROD018,Ad hoc,Completed,43,Conference invite,False,2025-06-27,73
CALL004719,2025-05-09,HCP0141,REP009,T009,PROD002,Follow-up,Completed,27,Patient affordability,True,2025-06-02,98
CALL004720,2025-05-26,HCP0177,REP009,T009,PROD002,Ad hoc,Rescheduled,22,Conference invite,True,2025-06-10,85
CALL004721,2025-05-31,HCP0189,REP009,T009,PROD018,Follow-up,Cancelled,36,Dose optimization,False,2025-07-02,83
CALL004722,2025-05-08,HCP0225,REP009,T009,PROD006,Planned,Completed,42,Conference invite,False,2025-06-13,87
CALL004723,2025-05-14,HCP0357,REP009,T009,PROD021,Ad hoc,Cancelled,23,Conference invite,True,2025-06-15,61
CALL004724,2025-05-09,HCP0357,REP009,T009,PROD005,Ad hoc,Completed,22,Sample follow-up,False,2025-06-01,95
CALL004725,2025-05-22,HCP0393,REP009,T009,PROD005,Planned,Completed,41,New clinical evidence,False,2025-07-03,81
CALL004726,2025-05-02,HCP0057,REP009,T009,PROD002,Ad hoc,Completed,40,Patient affordability,False,2025-05-27,79
CALL004727,2025-05-08,HCP0454,REP010,T010,PROD023,Follow-up,Completed,21,Brand reminder,True,2025-05-30,65
CALL004728,2025-05-12,HCP0106,REP010,T010,PROD012,Follow-up,Completed,35,New clinical evidence,True,2025-06-13,67
CALL004729,2025-05-01,HCP0454,REP010,T010,PROD007,Ad hoc,Completed,35,Sample follow-up,True,2025-06-07,99
CALL004730,2025-05-09,HCP0406,REP010,T010,PROD020,Follow-up,Completed,27,Dose optimization,False,2025-05-30,84
CALL004731,2025-05-10,HCP0118,REP010,T010,PROD006,Ad hoc,Completed,22,New clinical evidence,False,2025-05-25,66
CALL004732,2025-05-28,HCP0022,REP010,T010,PROD011,Planned,Completed,20,Sample follow-up,False,2025-06-29,31
CALL004733,2025-05-18,HCP0250,REP010,T010,PROD013,Follow-up,Completed,22,Patient affordability,True,2025-07-01,27
CALL004734,2025-05-17,HCP0094,REP010,T010,PROD009,Follow-up,Completed,11,New clinical evidence,True,2025-06-25,40
CALL004735,2025-05-04,HCP0490,REP010,T010,PROD004,Follow-up,Cancelled,10,Patient affordability,False,2025-06-03,99
CALL004736,2025-05-17,HCP0382,REP010,T010,PROD022,Ad hoc,Completed,45,Dose optimization,True,2025-07-01,8
CALL004737,2025-05-15,HCP0286,REP010,T010,PROD002,Ad hoc,Completed,6,Conference invite,False,2025-06-06,50
CALL004738,2025-05-15,HCP0166,REP010,T010,PROD008,Ad hoc,Completed,17,Brand reminder,False,2025-06-19,58
CALL004739,2025-05-31,HCP0118,REP010,T010,PROD006,Follow-up,Completed,38,New clinical evidence,False,2025-07-15,6
CALL004740,2025-05-20,HCP0370,REP010,T010,PROD021,Follow-up,Cancelled,20,Dose optimization,False,2025-07-04,85
CALL004741,2025-05-23,HCP0262,REP010,T010,PROD002,Planned,Cancelled,44,Sample follow-up,False,2025-06-18,50
CALL004742,2025-05-26,HCP0442,REP010,T010,PROD005,Ad hoc,Completed,22,Patient affordability,True,2025-06-23,65
CALL004743,2025-05-23,HCP0286,REP010,T010,PROD010,Planned,Rescheduled,38,Brand reminder,False,2025-06-15,96
CALL004744,2025-05-04,HCP0466,REP010,T010,PROD002,Ad hoc,Completed,11,Patient affordability,False,2025-05-28,62
CALL004745,2025-05-28,HCP0226,REP010,T010,PROD010,Follow-up,Completed,36,New clinical evidence,False,2025-07-02,95
CALL004746,2025-05-31,HCP0178,REP010,T010,PROD002,Follow-up,Completed,33,Sample follow-up,True,2025-06-18,86
CALL004747,2025-05-10,HCP0166,REP010,T010,PROD024,Ad hoc,Completed,29,New clinical evidence,False,2025-05-30,60
CALL004748,2025-05-21,HCP0298,REP010,T010,PROD013,Planned,Completed,6,New clinical evidence,True,2025-06-14,64
CALL004749,2025-05-10,HCP0406,REP010,T010,PROD012,Follow-up,Completed,27,Sample follow-up,False,2025-05-27,99
CALL004750,2025-05-04,HCP0010,REP010,T010,PROD016,Ad hoc,Completed,19,Sample follow-up,True,2025-06-13,25
CALL004751,2025-05-23,HCP0082,REP010,T010,PROD019,Planned,Completed,36,Dose optimization,True,2025-06-16,94
CALL004752,2025-05-30,HCP0491,REP011,T011,PROD020,Planned,Rescheduled,36,Patient affordability,False,2025-06-24,23
CALL004753,2025-05-11,HCP0311,REP011,T011,PROD025,Planned,Completed,27,Brand reminder,False,2025-06-07,69
CALL004754,2025-05-28,HCP0383,REP011,T011,PROD002,Ad hoc,Completed,25,Dose optimization,True,2025-06-17,40
CALL004755,2025-05-21,HCP0239,REP011,T011,PROD012,Planned,Completed,42,Conference invite,False,2025-06-21,41
CALL004756,2025-05-13,HCP0443,REP011,T011,PROD023,Ad hoc,Completed,17,Sample follow-up,False,2025-05-27,74
CALL004757,2025-05-15,HCP0119,REP011,T011,PROD010,Planned,Cancelled,27,Dose optimization,True,2025-06-24,68
CALL004758,2025-05-21,HCP0263,REP011,T011,PROD006,Ad hoc,Completed,12,Sample follow-up,True,2025-06-26,12
CALL004759,2025-05-31,HCP0095,REP011,T011,PROD001,Follow-up,Completed,39,Dose optimization,False,2025-06-22,3
CALL004760,2025-05-19,HCP0371,REP011,T011,PROD011,Ad hoc,Completed,28,Dose optimization,False,2025-06-06,80
CALL004761,2025-05-24,HCP0323,REP011,T011,PROD016,Ad hoc,Completed,5,New clinical evidence,False,2025-06-10,92
CALL004762,2025-05-09,HCP0215,REP011,T011,PROD009,Planned,Cancelled,5,Brand reminder,False,2025-06-15,44
CALL004763,2025-05-23,HCP0359,REP011,T011,PROD025,Ad hoc,Completed,31,Conference invite,False,2025-06-29,96
CALL004764,2025-05-24,HCP0359,REP011,T011,PROD009,Follow-up,Completed,35,Dose optimization,False,2025-06-12,98
CALL004765,2025-05-01,HCP0047,REP011,T011,PROD010,Ad hoc,Completed,44,New clinical evidence,True,2025-05-30,32
CALL004766,2025-05-26,HCP0047,REP011,T011,PROD018,Ad hoc,Completed,16,New clinical evidence,False,2025-07-10,82
CALL004767,2025-05-27,HCP0023,REP011,T011,PROD015,Ad hoc,Completed,26,Brand reminder,False,2025-06-24,2
CALL004768,2025-05-25,HCP0251,REP011,T011,PROD002,Ad hoc,Rescheduled,15,Sample follow-up,True,2025-07-09,91
CALL004769,2025-05-21,HCP0407,REP011,T011,PROD005,Ad hoc,Rescheduled,14,Sample follow-up,True,2025-06-07,74
CALL004770,2025-05-12,HCP0299,REP011,T011,PROD003,Ad hoc,Rescheduled,12,New clinical evidence,False,2025-06-20,16
CALL004771,2025-05-08,HCP0311,REP011,T011,PROD001,Ad hoc,Completed,8,Patient affordability,True,2025-06-08,16
CALL004772,2025-05-22,HCP0095,REP011,T011,PROD025,Follow-up,Rescheduled,35,Dose optimization,False,2025-06-17,14
CALL004773,2025-05-10,HCP0467,REP011,T011,PROD018,Planned,Completed,41,Sample follow-up,False,2025-05-27,71
CALL004774,2025-05-20,HCP0359,REP011,T011,PROD017,Planned,Completed,14,Brand reminder,True,2025-06-04,66
CALL004775,2025-05-17,HCP0383,REP011,T011,PROD018,Ad hoc,Completed,33,Sample follow-up,True,2025-06-16,100
CALL004776,2025-05-12,HCP0167,REP011,T011,PROD011,Follow-up,Completed,30,Sample follow-up,False,2025-06-06,58
CALL004777,2025-05-06,HCP0203,REP011,T011,PROD022,Planned,Rescheduled,5,New clinical evidence,False,2025-05-24,42
CALL004778,2025-05-27,HCP0203,REP011,T011,PROD014,Ad hoc,Completed,6,New clinical evidence,True,2025-06-23,50
CALL004779,2025-05-24,HCP0347,REP011,T011,PROD006,Planned,Completed,25,Dose optimization,False,2025-06-11,36
CALL004780,2025-05-06,HCP0023,REP011,T011,PROD023,Planned,Rescheduled,23,Dose optimization,False,2025-05-27,83
CALL004781,2025-05-03,HCP0191,REP011,T011,PROD015,Ad hoc,Completed,8,Sample follow-up,False,2025-05-27,85
CALL004782,2025-05-04,HCP0167,REP011,T011,PROD019,Follow-up,Completed,31,Conference invite,True,2025-06-17,69
CALL004783,2025-05-04,HCP0071,REP011,T011,PROD008,Follow-up,Rescheduled,9,Patient affordability,True,2025-05-22,91
CALL004784,2025-05-26,HCP0191,REP011,T011,PROD015,Planned,Completed,6,Patient affordability,False,2025-06-12,39
CALL004785,2025-05-10,HCP0335,REP011,T011,PROD018,Ad hoc,Completed,8,Patient affordability,True,2025-06-14,13
CALL004786,2025-05-30,HCP0480,REP012,T012,PROD011,Follow-up,Completed,41,New clinical evidence,True,2025-06-23,56
CALL004787,2025-05-02,HCP0420,REP012,T012,PROD019,Follow-up,Completed,32,Conference invite,True,2025-06-12,67
CALL004788,2025-05-10,HCP0060,REP012,T012,PROD010,Ad hoc,Rescheduled,45,Dose optimization,False,2025-05-30,14
CALL004789,2025-05-22,HCP0372,REP012,T012,PROD015,Follow-up,Completed,22,Brand reminder,True,2025-07-01,61
CALL004790,2025-05-01,HCP0048,REP012,T012,PROD023,Follow-up,Completed,27,Sample follow-up,True,2025-06-01,87
CALL004791,2025-05-20,HCP0012,REP012,T012,PROD011,Ad hoc,Completed,42,Conference invite,False,2025-07-03,23
CALL004792,2025-05-02,HCP0228,REP012,T012,PROD006,Planned,Completed,10,Patient affordability,True,2025-06-11,12
CALL004793,2025-05-19,HCP0348,REP012,T012,PROD011,Ad hoc,Completed,16,Brand reminder,False,2025-06-21,82
CALL004794,2025-05-09,HCP0360,REP012,T012,PROD011,Planned,Completed,44,Patient affordability,False,2025-06-05,24
CALL004795,2025-05-20,HCP0288,REP012,T012,PROD006,Planned,Completed,5,Brand reminder,False,2025-06-17,28
CALL004796,2025-05-27,HCP0204,REP012,T012,PROD024,Planned,Completed,33,Dose optimization,False,2025-06-13,69
CALL004797,2025-05-10,HCP0252,REP012,T012,PROD018,Planned,Rescheduled,32,Sample follow-up,True,2025-06-08,79
CALL004798,2025-05-12,HCP0288,REP012,T012,PROD022,Follow-up,Completed,22,Patient affordability,True,2025-05-31,31
CALL004799,2025-05-01,HCP0408,REP012,T012,PROD018,Ad hoc,Completed,26,Dose optimization,False,2025-06-01,100
CALL004800,2025-05-31,HCP0084,REP012,T012,PROD021,Planned,Completed,18,Sample follow-up,False,2025-07-07,32
CALL004801,2025-05-16,HCP0132,REP012,T012,PROD009,Follow-up,Completed,18,Sample follow-up,False,2025-06-14,16
CALL004802,2025-05-29,HCP0360,REP012,T012,PROD011,Ad hoc,Completed,14,Conference invite,True,2025-06-21,36
CALL004803,2025-05-23,HCP0192,REP012,T012,PROD017,Follow-up,Completed,18,Sample follow-up,False,2025-07-06,74
CALL004804,2025-05-31,HCP0336,REP012,T012,PROD016,Follow-up,Completed,5,Dose optimization,True,2025-06-28,48
CALL004805,2025-05-14,HCP0024,REP012,T012,PROD008,Follow-up,Completed,25,Patient affordability,True,2025-06-16,67
CALL004806,2025-05-02,HCP0132,REP012,T012,PROD017,Follow-up,Completed,39,Brand reminder,False,2025-05-27,47
CALL004807,2025-05-15,HCP0276,REP012,T012,PROD021,Follow-up,Completed,17,Conference invite,False,2025-05-30,99
CALL004808,2025-05-21,HCP0336,REP012,T012,PROD008,Follow-up,Completed,34,Conference invite,True,2025-06-28,3
CALL004809,2025-05-12,HCP0408,REP012,T012,PROD002,Planned,Completed,13,Dose optimization,True,2025-06-07,91
CALL004810,2025-05-15,HCP0072,REP012,T012,PROD016,Planned,Completed,9,New clinical evidence,False,2025-06-10,18
CALL004811,2025-05-24,HCP0492,REP012,T012,PROD016,Planned,Completed,24,New clinical evidence,False,2025-07-05,62
CALL004812,2025-05-28,HCP0264,REP012,T012,PROD016,Follow-up,Completed,31,Brand reminder,False,2025-06-16,31
CALL004813,2025-05-01,HCP0445,REP013,T001,PROD025,Follow-up,Completed,26,Brand reminder,True,2025-05-19,23
CALL004814,2025-05-26,HCP0109,REP013,T001,PROD023,Follow-up,Completed,44,Dose optimization,False,2025-07-07,89
CALL004815,2025-05-25,HCP0277,REP013,T001,PROD004,Ad hoc,Completed,22,Patient affordability,False,2025-06-15,21
CALL004816,2025-05-30,HCP0481,REP013,T001,PROD012,Planned,Completed,14,New clinical evidence,True,2025-06-30,99
CALL004817,2025-05-22,HCP0313,REP013,T001,PROD013,Planned,Completed,42,Sample follow-up,False,2025-06-12,27
CALL004818,2025-05-15,HCP0397,REP013,T001,PROD004,Follow-up,Completed,29,New clinical evidence,False,2025-06-10,78
CALL004819,2025-05-11,HCP0457,REP013,T001,PROD011,Ad hoc,Completed,38,Brand reminder,True,2025-06-03,10
CALL004820,2025-05-19,HCP0289,REP013,T001,PROD005,Follow-up,Completed,29,New clinical evidence,False,2025-06-13,63
CALL004821,2025-05-23,HCP0385,REP013,T001,PROD010,Planned,Completed,8,Brand reminder,False,2025-06-18,82
CALL004822,2025-05-13,HCP0001,REP013,T001,PROD015,Follow-up,Completed,31,Brand reminder,False,2025-05-29,88
CALL004823,2025-05-20,HCP0445,REP013,T001,PROD025,Planned,Completed,18,Patient affordability,True,2025-06-03,87
CALL004824,2025-05-25,HCP0421,REP013,T001,PROD022,Ad hoc,Completed,6,Sample follow-up,True,2025-06-13,1
CALL004825,2025-05-10,HCP0349,REP013,T001,PROD002,Planned,Completed,18,Conference invite,False,2025-05-25,32
CALL004826,2025-05-01,HCP0313,REP013,T001,PROD021,Ad hoc,Completed,40,Conference invite,False,2025-05-31,99
CALL004827,2025-05-26,HCP0205,REP013,T001,PROD009,Planned,Rescheduled,12,Brand reminder,True,2025-07-06,92
CALL004828,2025-05-28,HCP0373,REP013,T001,PROD016,Follow-up,Completed,19,New clinical evidence,True,2025-06-14,39
CALL004829,2025-05-29,HCP0169,REP013,T001,PROD018,Planned,Completed,7,Sample follow-up,False,2025-07-13,43
CALL004830,2025-05-23,HCP0289,REP013,T001,PROD021,Planned,Completed,12,Sample follow-up,True,2025-06-08,9
CALL004831,2025-05-16,HCP0397,REP013,T001,PROD020,Planned,Completed,43,New clinical evidence,True,2025-06-05,16
CALL004832,2025-05-12,HCP0121,REP013,T001,PROD015,Ad hoc,Completed,24,Dose optimization,True,2025-06-08,8
CALL004833,2025-05-07,HCP0097,REP013,T001,PROD024,Planned,Completed,36,Sample follow-up,True,2025-06-18,97
CALL004834,2025-05-06,HCP0013,REP013,T001,PROD014,Planned,Completed,36,Patient affordability,True,2025-05-25,69
CALL004835,2025-05-26,HCP0241,REP013,T001,PROD024,Ad hoc,Completed,18,New clinical evidence,False,2025-06-16,49
CALL004836,2025-05-28,HCP0265,REP013,T001,PROD007,Ad hoc,Completed,10,Sample follow-up,True,2025-06-11,74
CALL004837,2025-05-04,HCP0265,REP013,T001,PROD007,Planned,Rescheduled,9,Dose optimization,True,2025-06-07,9
CALL004838,2025-05-28,HCP0169,REP013,T001,PROD010,Planned,Completed,17,Sample follow-up,True,2025-06-15,28
CALL004839,2025-05-06,HCP0337,REP013,T001,PROD002,Follow-up,Completed,40,New clinical evidence,False,2025-05-20,10
CALL004840,2025-05-20,HCP0205,REP013,T001,PROD025,Follow-up,Completed,20,Dose optimization,True,2025-07-02,64
CALL004841,2025-05-06,HCP0109,REP013,T001,PROD015,Follow-up,Completed,23,Patient affordability,True,2025-05-20,56
CALL004842,2025-05-08,HCP0157,REP013,T001,PROD017,Planned,Completed,28,New clinical evidence,True,2025-06-16,91
CALL004843,2025-05-05,HCP0133,REP013,T001,PROD010,Planned,Completed,7,Patient affordability,False,2025-06-12,16
CALL004844,2025-05-02,HCP0373,REP013,T001,PROD008,Ad hoc,Rescheduled,9,Conference invite,False,2025-05-22,27
CALL004845,2025-05-05,HCP0169,REP013,T001,PROD018,Ad hoc,Completed,33,Brand reminder,True,2025-05-28,38
CALL004846,2025-05-10,HCP0001,REP013,T001,PROD015,Planned,Completed,26,Sample follow-up,False,2025-06-19,44
CALL004847,2025-05-02,HCP0182,REP014,T002,PROD023,Ad hoc,Completed,19,Conference invite,False,2025-06-15,36
CALL004848,2025-05-20,HCP0146,REP014,T002,PROD008,Ad hoc,Completed,37,New clinical evidence,True,2025-06-04,71
CALL004849,2025-05-13,HCP0230,REP014,T002,PROD008,Ad hoc,Completed,36,Patient affordability,True,2025-06-01,92
CALL004850,2025-05-17,HCP0230,REP014,T002,PROD016,Planned,Completed,22,Dose optimization,False,2025-05-31,3
CALL004851,2025-05-09,HCP0170,REP014,T002,PROD019,Ad hoc,Completed,28,Sample follow-up,False,2025-06-16,96
CALL004852,2025-05-06,HCP0218,REP014,T002,PROD018,Follow-up,Completed,11,Conference invite,True,2025-05-28,28
CALL004853,2025-05-04,HCP0122,REP014,T002,PROD006,Ad hoc,Completed,11,Sample follow-up,True,2025-06-12,96
CALL004854,2025-05-04,HCP0014,REP014,T002,PROD024,Ad hoc,Rescheduled,7,Dose optimization,False,2025-05-25,96
CALL004855,2025-05-13,HCP0446,REP014,T002,PROD006,Ad hoc,Completed,35,Conference invite,False,2025-05-28,36
CALL004856,2025-05-29,HCP0302,REP014,T002,PROD007,Planned,Completed,14,Conference invite,False,2025-06-24,94
