sales_id,sale_date,sale_month,hcp_id,territory_id,rep_id,product_id,units_sold,gross_sales,discount_amount,net_sales,sales_channel
SALE002187,2025-03-01,2025-03,HCP0261,T009,REP009,PROD004,8,19511.28,1705.5,17805.78,Retail
SALE002188,2025-03-15,2025-03,HCP0357,T009,REP009,PROD005,66,36866.94,1566.05,35300.89,Hospital
SALE002189,2025-03-16,2025-03,HCP0393,T009,REP009,PROD021,28,42271.6,3202.82,39068.78,Distributor
SALE002190,2025-03-06,2025-03,HCP0033,T009,REP009,PROD023,92,306810.8,10643.28,296167.52,Distributor
SALE002191,2025-03-03,2025-03,HCP0453,T009,REP009,PROD008,122,514376.4,55371.31,459005.09,Retail
SALE002192,2025-03-23,2025-03,HCP0021,T009,REP009,PROD008,66,278269.2,30759.97,247509.23,Distributor
SALE002193,2025-03-05,2025-03,HCP0141,T009,REP009,PROD002,43,56093.93,5760.84,50333.09,Hospital
SALE002194,2025-03-16,2025-03,HCP0429,T009,REP009,PROD002,57,74357.07,5359.65,68997.42,Distributor
SALE002195,2025-03-15,2025-03,HCP0466,T010,REP010,PROD002,24,31308.24,1114.31,30193.93,Retail
SALE002196,2025-03-05,2025-03,HCP0082,T010,REP010,PROD003,45,181955.25,13065.12,168890.13,Hospital
SALE002197,2025-03-09,2025-03,HCP0022,T010,REP010,PROD003,90,363910.5,16480.23,347430.27,Distributor
SALE002198,2025-03-24,2025-03,HCP0058,T010,REP010,PROD010,60,14612.4,1352.77,13259.63,Hospital
SALE002199,2025-03-17,2025-03,HCP0130,T010,REP010,PROD024,12,1534.44,164.15,1370.29,Distributor
SALE002200,2025-03-02,2025-03,HCP0478,T010,REP010,PROD024,27,3452.49,215.29,3237.2,Distributor
SALE002201,2025-03-20,2025-03,HCP0094,T010,REP010,PROD025,33,8640.72,677.41,7963.31,Retail
SALE002202,2025-03-08,2025-03,HCP0418,T010,REP010,PROD020,31,132533.68,15000.19,117533.49,Distributor
SALE002203,2025-03-03,2025-03,HCP0358,T010,REP010,PROD002,24,31308.24,3379.1,27929.14,Distributor
SALE002204,2025-03-06,2025-03,HCP0166,T010,REP010,PROD024,58,7416.46,753.99,6662.47,Hospital
SALE002205,2025-03-08,2025-03,HCP0370,T010,REP010,PROD021,22,33213.4,1630.5,31582.9,Retail
SALE002206,2025-03-04,2025-03,HCP0310,T010,REP010,PROD011,49,209418.65,30754.43,178664.22,Retail
SALE002207,2025-03-06,2025-03,HCP0334,T010,REP010,PROD005,34,18992.06,1457.39,17534.67,Retail
SALE002208,2025-03-16,2025-03,HCP0022,T010,REP010,PROD003,135,545865.75,71599.33,474266.42,Retail
SALE002209,2025-03-16,2025-03,HCP0214,T010,REP010,PROD011,59,252157.15,25949.66,226207.49,Hospital
SALE002210,2025-03-17,2025-03,HCP0274,T010,REP010,PROD013,76,86555.64,9169.54,77386.1,Hospital
SALE002211,2025-03-01,2025-03,HCP0190,T010,REP010,PROD014,55,86514.45,12084.46,74429.99,Hospital
SALE002212,2025-03-15,2025-03,HCP0394,T010,REP010,PROD018,88,282117.44,8830.62,273286.82,Hospital
SALE002213,2025-03-14,2025-03,HCP0130,T010,REP010,PROD008,50,210810.0,5463.2,205346.8,Retail
SALE002214,2025-03-07,2025-03,HCP0418,T010,REP010,PROD012,18,26525.7,1587.04,24938.66,Distributor
SALE002215,2025-03-05,2025-03,HCP0407,T011,REP011,PROD005,9,5027.31,380.58,4646.73,Distributor
SALE002216,2025-03-08,2025-03,HCP0239,T011,REP011,PROD012,10,14736.5,930.97,13805.53,Hospital
SALE002217,2025-03-17,2025-03,HCP0035,T011,REP011,PROD023,31,103381.9,8875.94,94505.96,Distributor
SALE002218,2025-03-28,2025-03,HCP0419,T011,REP011,PROD016,40,8639.2,1208.8,7430.4,Distributor
SALE002219,2025-03-23,2025-03,HCP0191,T011,REP011,PROD023,62,206763.8,24900.61,181863.19,Retail
SALE002220,2025-03-05,2025-03,HCP0107,T011,REP011,PROD020,31,132533.68,4082.59,128451.09,Retail
SALE002221,2025-03-17,2025-03,HCP0359,T011,REP011,PROD017,38,145448.42,17235.27,128213.15,Distributor
SALE002222,2025-03-24,2025-03,HCP0023,T011,REP011,PROD007,48,126793.44,4674.27,122119.17,Hospital
SALE002223,2025-03-07,2025-03,HCP0035,T011,REP011,PROD007,48,126793.44,5303.79,121489.65,Distributor
SALE002224,2025-03-20,2025-03,HCP0359,T011,REP011,PROD017,39,149276.01,23174.62,126101.39,Hospital
SALE002225,2025-03-23,2025-03,HCP0407,T011,REP011,PROD013,96,109333.44,8471.41,100862.03,Retail
SALE002226,2025-03-16,2025-03,HCP0479,T011,REP011,PROD001,23,37418.01,1275.83,36142.18,Hospital
SALE002227,2025-03-06,2025-03,HCP0191,T011,REP011,PROD023,56,186754.4,6699.74,180054.66,Hospital
SALE002228,2025-03-09,2025-03,HCP0071,T011,REP011,PROD008,63,265620.6,32518.39,233102.21,Hospital
SALE002229,2025-03-31,2025-03,HCP0287,T011,REP011,PROD024,45,5754.15,141.73,5612.42,Retail
SALE002230,2025-03-20,2025-03,HCP0239,T011,REP011,PROD004,53,129262.23,10584.8,118677.43,Hospital
SALE002231,2025-03-03,2025-03,HCP0059,T011,REP011,PROD020,49,209488.72,15269.82,194218.9,Retail
SALE002232,2025-03-11,2025-03,HCP0263,T011,REP011,PROD014,54,84941.46,12510.6,72430.86,Retail
SALE002233,2025-03-25,2025-03,HCP0023,T011,REP011,PROD007,7,18490.71,1036.93,17453.78,Retail
SALE002234,2025-03-23,2025-03,HCP0311,T011,REP011,PROD009,144,166476.96,23503.21,142973.75,Hospital
SALE002235,2025-03-05,2025-03,HCP0383,T011,REP011,PROD010,86,20944.44,2752.31,18192.13,Retail
SALE002236,2025-03-02,2025-03,HCP0275,T011,REP011,PROD001,57,92731.59,13686.68,79044.91,Hospital
SALE002237,2025-03-29,2025-03,HCP0383,T011,REP011,PROD002,133,173499.83,7439.61,166060.22,Retail
SALE002238,2025-03-08,2025-03,HCP0431,T011,REP011,PROD002,69,90011.19,10731.09,79280.1,Distributor
SALE002239,2025-03-20,2025-03,HCP0239,T011,REP011,PROD012,56,82524.4,10750.22,71774.18,Distributor
SALE002240,2025-03-16,2025-03,HCP0276,T012,REP012,PROD021,27,40761.9,6170.77,34591.13,Distributor
SALE002241,2025-03-03,2025-03,HCP0480,T012,REP012,PROD019,45,64877.85,6558.56,58319.29,Hospital
SALE002242,2025-03-24,2025-03,HCP0060,T012,REP012,PROD002,35,45657.85,7087.62,38570.23,Retail
SALE002243,2025-03-12,2025-03,HCP0108,T012,REP012,PROD023,29,96712.1,14043.08,82669.02,Distributor
SALE002244,2025-03-21,2025-03,HCP0180,T012,REP012,PROD016,28,6047.44,601.61,5445.83,Hospital
SALE002245,2025-03-15,2025-03,HCP0060,T012,REP012,PROD010,52,12664.08,744.45,11919.63,Distributor
SALE002246,2025-03-02,2025-03,HCP0348,T012,REP012,PROD019,40,57669.2,8851.9,48817.3,Hospital
SALE002247,2025-03-04,2025-03,HCP0072,T012,REP012,PROD016,73,15766.54,2017.36,13749.18,Hospital
SALE002248,2025-03-01,2025-03,HCP0072,T012,REP012,PROD008,60,252972.0,18997.88,233974.12,Distributor
SALE002249,2025-03-25,2025-03,HCP0312,T012,REP012,PROD024,36,4603.32,193.35,4409.97,Retail
SALE002250,2025-03-09,2025-03,HCP0492,T012,REP012,PROD008,50,210810.0,9081.18,201728.82,Hospital
SALE002251,2025-03-10,2025-03,HCP0060,T012,REP012,PROD018,16,51294.08,1840.06,49454.02,Retail
SALE002252,2025-03-17,2025-03,HCP0396,T012,REP012,PROD025,60,15710.4,791.98,14918.42,Hospital
SALE002253,2025-03-29,2025-03,HCP0192,T012,REP012,PROD025,142,37181.28,2299.18,34882.1,Hospital
SALE002254,2025-03-02,2025-03,HCP0192,T012,REP012,PROD001,25,40671.75,868.53,39803.22,Hospital
SALE002255,2025-03-21,2025-03,HCP0264,T012,REP012,PROD016,14,3023.72,104.76,2918.96,Distributor
SALE002256,2025-03-20,2025-03,HCP0036,T012,REP012,PROD013,31,35305.59,1482.17,33823.42,Hospital
SALE002257,2025-03-12,2025-03,HCP0216,T012,REP012,PROD007,28,73962.84,8816.26,65146.58,Retail
SALE002258,2025-03-13,2025-03,HCP0444,T012,REP012,PROD016,111,23973.78,1063.06,22910.72,Retail
SALE002259,2025-03-25,2025-03,HCP0432,T012,REP012,PROD002,48,62616.48,4424.12,58192.36,Distributor
SALE002260,2025-03-07,2025-03,HCP0024,T012,REP012,PROD024,63,8055.81,269.82,7785.99,Hospital
SALE002261,2025-03-21,2025-03,HCP0372,T012,REP012,PROD007,53,140001.09,16959.64,123041.45,Distributor
SALE002262,2025-03-16,2025-03,HCP0276,T012,REP012,PROD021,40,60388.0,2081.16,58306.84,Distributor
SALE002263,2025-03-05,2025-03,HCP0324,T012,REP012,PROD011,21,89750.85,12746.67,77004.18,Distributor
SALE002264,2025-03-30,2025-03,HCP0336,T012,REP012,PROD008,8,33729.6,4115.87,29613.73,Distributor
SALE002265,2025-03-19,2025-03,HCP0324,T012,REP012,PROD011,13,55560.05,8687.82,46872.23,Hospital
SALE002266,2025-03-09,2025-03,HCP0360,T012,REP012,PROD019,54,77853.42,2480.95,75372.47,Hospital
SALE002267,2025-03-15,2025-03,HCP0444,T012,REP012,PROD024,77,9845.99,895.21,8950.78,Retail
SALE002268,2025-03-31,2025-03,HCP0481,T001,REP013,PROD012,46,67787.9,10413.41,57374.49,Distributor
SALE002269,2025-03-22,2025-03,HCP0025,T001,REP013,PROD005,60,33515.4,3560.13,29955.27,Hospital
SALE002270,2025-03-20,2025-03,HCP0049,T001,REP013,PROD002,81,105665.31,10813.67,94851.64,Retail
SALE002271,2025-03-11,2025-03,HCP0037,T001,REP013,PROD013,32,36444.48,3022.93,33421.55,Hospital
SALE002272,2025-03-26,2025-03,HCP0241,T001,REP013,PROD016,37,7991.26,518.45,7472.81,Retail
SALE002273,2025-03-27,2025-03,HCP0457,T001,REP013,PROD003,81,327519.45,24730.23,302789.22,Retail
SALE002274,2025-03-07,2025-03,HCP0049,T001,REP013,PROD002,74,96533.74,11522.35,85011.39,Distributor
SALE002275,2025-03-14,2025-03,HCP0181,T001,REP013,PROD022,56,169961.68,15138.51,154823.17,Hospital
SALE002276,2025-03-01,2025-03,HCP0493,T001,REP013,PROD014,58,91233.42,12592.23,78641.19,Hospital
SALE002277,2025-03-11,2025-03,HCP0313,T001,REP013,PROD005,32,17874.88,2581.59,15293.29,Distributor
SALE002278,2025-03-12,2025-03,HCP0205,T001,REP013,PROD017,61,233482.99,33747.18,199735.81,Retail
SALE002279,2025-03-19,2025-03,HCP0409,T001,REP013,PROD025,61,15972.24,1108.27,14863.97,Hospital
SALE002280,2025-03-30,2025-03,HCP0073,T001,REP013,PROD019,19,27392.87,3598.52,23794.35,Retail
SALE002281,2025-03-20,2025-03,HCP0457,T001,REP013,PROD003,126,509474.7,79932.63,429542.07,Retail
SALE002282,2025-03-01,2025-03,HCP0397,T001,REP013,PROD012,68,100208.2,7230.49,92977.71,Hospital
SALE002283,2025-03-29,2025-03,HCP0277,T001,REP013,PROD004,31,75606.21,7371.59,68234.62,Hospital
SALE002284,2025-03-27,2025-03,HCP0229,T001,REP013,PROD024,47,6009.89,163.45,5846.44,Distributor
SALE002285,2025-03-15,2025-03,HCP0265,T001,REP013,PROD007,42,110944.26,16225.82,94718.44,Retail
SALE002286,2025-03-07,2025-03,HCP0025,T001,REP013,PROD005,54,30163.86,2939.94,27223.92,Retail
SALE002287,2025-03-22,2025-03,HCP0013,T001,REP013,PROD022,23,69805.69,6302.36,63503.33,Distributor
SALE002288,2025-03-16,2025-03,HCP0170,T002,REP014,PROD003,136,549909.2,57528.3,492380.9,Distributor
SALE002289,2025-03-19,2025-03,HCP0242,T002,REP014,PROD008,20,84324.0,8501.64,75822.36,Distributor
SALE002290,2025-03-31,2025-03,HCP0470,T002,REP014,PROD009,108,124857.72,18500.86,106356.86,Hospital
SALE002291,2025-03-25,2025-03,HCP0098,T002,REP014,PROD008,82,345728.4,34743.1,310985.3,Retail
SALE002292,2025-03-18,2025-03,HCP0194,T002,REP014,PROD008,70,295134.0,15752.74,279381.26,Distributor
SALE002293,2025-03-17,2025-03,HCP0002,T002,REP014,PROD018,9,28852.92,1849.49,27003.43,Retail
SALE002294,2025-03-01,2025-03,HCP0026,T002,REP014,PROD011,15,64107.75,2097.09,62010.66,Hospital
SALE002295,2025-03-12,2025-03,HCP0218,T002,REP014,PROD002,60,78270.6,6612.4,71658.2,Retail
SALE002296,2025-03-27,2025-03,HCP0458,T002,REP014,PROD010,20,4870.8,715.21,4155.59,Hospital
SALE002297,2025-03-10,2025-03,HCP0386,T002,REP014,PROD019,64,92270.72,2755.87,89514.85,Distributor
SALE002298,2025-03-01,2025-03,HCP0374,T002,REP014,PROD003,6,24260.7,767.2,23493.5,Hospital
SALE002299,2025-03-06,2025-03,HCP0218,T002,REP014,PROD002,32,41744.32,1847.23,39897.09,Hospital
SALE002300,2025-03-23,2025-03,HCP0158,T002,REP014,PROD005,100,55859.0,7473.48,48385.52,Hospital
SALE002301,2025-03-23,2025-03,HCP0410,T002,REP014,PROD024,55,7032.85,423.29,6609.56,Distributor
SALE002302,2025-03-10,2025-03,HCP0206,T002,REP014,PROD002,20,26090.2,1304.71,24785.49,Distributor
SALE002303,2025-03-08,2025-03,HCP0074,T002,REP014,PROD015,28,91285.32,7752.89,83532.43,Distributor
SALE002304,2025-03-24,2025-03,HCP0254,T002,REP014,PROD018,56,179529.28,16920.73,162608.55,Distributor
SALE002305,2025-03-11,2025-03,HCP0230,T002,REP014,PROD016,29,6263.42,905.7,5357.72,Hospital
SALE002306,2025-03-24,2025-03,HCP0254,T002,REP014,PROD018,62,198764.56,31597.38,167167.18,Hospital
SALE002307,2025-03-19,2025-03,HCP0002,T002,REP014,PROD002,24,31308.24,4403.71,26904.53,Hospital
SALE002308,2025-03-10,2025-03,HCP0326,T002,REP014,PROD002,30,39135.3,5088.46,34046.84,Distributor
SALE002309,2025-03-15,2025-03,HCP0254,T002,REP014,PROD018,93,298146.84,46970.75,251176.09,Distributor
SALE002310,2025-03-25,2025-03,HCP0290,T002,REP014,PROD010,36,8767.44,625.08,8142.36,Hospital
SALE002311,2025-03-06,2025-03,HCP0098,T002,REP014,PROD024,28,3580.36,316.11,3264.25,Distributor
SALE002312,2025-03-04,2025-03,HCP0482,T002,REP014,PROD018,57,182735.16,21764.64,160970.52,Hospital
SALE002313,2025-03-09,2025-03,HCP0158,T002,REP014,PROD005,122,68147.98,2478.41,65669.57,Retail
SALE002314,2025-03-25,2025-03,HCP0434,T002,REP014,PROD002,20,26090.2,3501.66,22588.54,Distributor
SALE002315,2025-03-06,2025-03,HCP0050,T002,REP014,PROD008,53,223458.6,25207.13,198251.47,Hospital
SALE002316,2025-03-08,2025-03,HCP0122,T002,REP014,PROD022,73,221557.19,18222.74,203334.45,Retail
SALE002317,2025-03-17,2025-03,HCP0458,T002,REP014,PROD018,32,102588.16,5149.77,97438.39,Hospital
SALE002318,2025-03-01,2025-03,HCP0435,T003,REP015,PROD006,47,173680.51,20503.26,153177.25,Hospital
SALE002319,2025-03-26,2025-03,HCP0399,T003,REP015,PROD013,52,59222.28,4516.94,54705.34,Retail
SALE002320,2025-03-03,2025-03,HCP0255,T003,REP015,PROD011,93,397468.05,18825.37,378642.68,Hospital
SALE002321,2025-03-12,2025-03,HCP0291,T003,REP015,PROD016,70,15118.6,2119.11,12999.49,Distributor
SALE002322,2025-03-06,2025-03,HCP0051,T003,REP015,PROD024,52,6649.24,249.05,6400.19,Hospital
SALE002323,2025-03-07,2025-03,HCP0351,T003,REP015,PROD008,51,215026.2,34171.43,180854.77,Distributor
SALE002324,2025-03-08,2025-03,HCP0363,T003,REP015,PROD001,90,146418.3,11357.39,135060.91,Retail
SALE002325,2025-03-09,2025-03,HCP0243,T003,REP015,PROD021,50,75485.0,9467.32,66017.68,Distributor
SALE002326,2025-03-12,2025-03,HCP0051,T003,REP015,PROD016,36,7775.28,320.26,7455.02,Distributor
SALE002327,2025-03-17,2025-03,HCP0159,T003,REP015,PROD018,55,176323.4,7981.56,168341.84,Distributor
SALE002328,2025-03-19,2025-03,HCP0003,T003,REP015,PROD020,57,243690.96,23716.69,219974.27,Retail
SALE002329,2025-03-16,2025-03,HCP0411,T003,REP015,PROD016,21,4535.58,91.74,4443.84,Distributor
SALE002330,2025-03-05,2025-03,HCP0207,T003,REP015,PROD018,21,67323.48,5059.46,62264.02,Retail
SALE002331,2025-03-04,2025-03,HCP0195,T003,REP015,PROD024,54,6904.98,147.91,6757.07,Hospital
SALE002332,2025-03-30,2025-03,HCP0255,T003,REP015,PROD011,40,170954.0,12084.38,158869.62,Retail
SALE002333,2025-03-07,2025-03,HCP0315,T003,REP015,PROD013,8,9111.12,857.37,8253.75,Retail
SALE002334,2025-03-18,2025-03,HCP0207,T003,REP015,PROD010,51,12420.54,485.2,11935.34,Hospital
SALE002335,2025-03-26,2025-03,HCP0375,T003,REP015,PROD019,61,87945.53,5192.4,82753.13,Distributor
SALE002336,2025-03-19,2025-03,HCP0099,T003,REP015,PROD019,54,77853.42,3921.98,73931.44,Hospital
SALE002337,2025-03-12,2025-03,HCP0123,T003,REP015,PROD011,34,145310.9,14924.95,130385.95,Retail
SALE002338,2025-03-10,2025-03,HCP0423,T003,REP015,PROD023,96,320150.4,24538.01,295612.39,Distributor
SALE002339,2025-03-27,2025-03,HCP0388,T004,REP016,PROD015,44,143448.36,7374.78,136073.58,Distributor
SALE002340,2025-03-12,2025-03,HCP0376,T004,REP016,PROD024,13,1662.31,254.94,1407.37,Distributor
SALE002341,2025-03-08,2025-03,HCP0436,T004,REP016,PROD016,21,4535.58,350.69,4184.89,Distributor
SALE002342,2025-03-23,2025-03,HCP0436,T004,REP016,PROD024,48,6137.76,972.65,5165.11,Distributor
SALE002343,2025-03-25,2025-03,HCP0160,T004,REP016,PROD008,131,552322.2,83327.09,468995.11,Retail
SALE002344,2025-03-27,2025-03,HCP0484,T004,REP016,PROD021,64,96620.8,12322.16,84298.64,Distributor
SALE002345,2025-03-23,2025-03,HCP0448,T004,REP016,PROD003,74,299215.3,32234.1,266981.2,Hospital
SALE002346,2025-03-01,2025-03,HCP0280,T004,REP016,PROD008,61,257188.2,6977.96,250210.24,Distributor
SALE002347,2025-03-01,2025-03,HCP0148,T004,REP016,PROD020,13,55578.64,3405.45,52173.19,Hospital
SALE002348,2025-03-28,2025-03,HCP0244,T004,REP016,PROD011,72,307717.2,47577.25,260139.95,Retail
SALE002349,2025-03-20,2025-03,HCP0064,T004,REP016,PROD009,99,114452.91,9904.22,104548.69,Hospital
SALE002350,2025-03-17,2025-03,HCP0208,T004,REP016,PROD020,70,299269.6,27651.59,271618.01,Hospital
SALE002351,2025-03-31,2025-03,HCP0172,T004,REP016,PROD006,57,210633.81,11378.68,199255.13,Retail
SALE002352,2025-03-29,2025-03,HCP0196,T004,REP016,PROD002,25,32612.75,3981.71,28631.04,Hospital
SALE002353,2025-03-12,2025-03,HCP0388,T004,REP016,PROD023,14,46688.6,4609.73,42078.87,Retail
SALE002354,2025-03-22,2025-03,HCP0340,T004,REP016,PROD016,51,11014.98,1305.24,9709.74,Retail
SALE002355,2025-03-30,2025-03,HCP0388,T004,REP016,PROD007,12,31698.36,2207.29,29491.07,Retail
SALE002356,2025-03-19,2025-03,HCP0388,T004,REP016,PROD015,25,81504.75,11842.21,69662.54,Retail
SALE002357,2025-03-17,2025-03,HCP0004,T004,REP016,PROD008,46,193945.2,24022.99,169922.21,Retail
SALE002358,2025-03-23,2025-03,HCP0388,T004,REP016,PROD023,56,186754.4,28123.02,158631.38,Retail
SALE002359,2025-03-12,2025-03,HCP0496,T004,REP016,PROD010,18,4383.72,213.12,4170.6,Retail
SALE002360,2025-03-17,2025-03,HCP0196,T004,REP016,PROD002,24,31308.24,843.75,30464.49,Distributor
SALE002361,2025-03-18,2025-03,HCP0076,T004,REP016,PROD014,34,53481.66,8169.33,45312.33,Hospital
SALE002362,2025-03-26,2025-03,HCP0100,T004,REP016,PROD024,37,4731.19,106.91,4624.28,Hospital
SALE002363,2025-03-15,2025-03,HCP0088,T004,REP016,PROD015,50,163009.5,14333.46,148676.04,Hospital
SALE002364,2025-03-05,2025-03,HCP0352,T004,REP016,PROD010,37,9010.98,671.67,8339.31,Retail
SALE002365,2025-03-24,2025-03,HCP0316,T004,REP016,PROD016,56,12094.88,1381.53,10713.35,Hospital
SALE002366,2025-03-21,2025-03,HCP0425,T005,REP017,PROD002,30,39135.3,6056.13,33079.17,Distributor
SALE002367,2025-03-14,2025-03,HCP0161,T005,REP017,PROD024,36,4603.32,280.83,4322.49,Distributor
SALE002368,2025-03-07,2025-03,HCP0053,T005,REP017,PROD022,19,57665.57,3295.46,54370.11,Distributor
SALE002369,2025-03-15,2025-03,HCP0437,T005,REP017,PROD012,24,35367.6,2293.19,33074.41,Retail
SALE002370,2025-03-31,2025-03,HCP0293,T005,REP017,PROD009,144,166476.96,18259.81,148217.15,Hospital
SALE002371,2025-03-22,2025-03,HCP0305,T005,REP017,PROD021,140,211358.0,27125.26,184232.74,Distributor
SALE002372,2025-03-28,2025-03,HCP0101,T005,REP017,PROD018,58,185941.04,25509.48,160431.56,Retail
SALE002373,2025-03-07,2025-03,HCP0389,T005,REP017,PROD018,15,48088.2,2257.56,45830.64,Distributor
SALE002374,2025-03-31,2025-03,HCP0497,T005,REP017,PROD012,13,19157.45,1293.44,17864.01,Hospital
SALE002375,2025-03-17,2025-03,HCP0257,T005,REP017,PROD018,93,298146.84,16451.33,281695.51,Distributor
SALE002376,2025-03-06,2025-03,HCP0485,T005,REP017,PROD002,36,46962.36,6106.9,40855.46,Retail
SALE002377,2025-03-25,2025-03,HCP0245,T005,REP017,PROD004,12,29266.92,1813.98,27452.94,Retail
SALE002378,2025-03-13,2025-03,HCP0077,T005,REP017,PROD021,46,69446.2,9396.43,60049.77,Distributor
SALE002379,2025-03-20,2025-03,HCP0005,T005,REP017,PROD021,81,122285.7,12303.81,109981.89,Distributor
SALE002380,2025-03-18,2025-03,HCP0005,T005,REP017,PROD021,91,137382.7,12319.44,125063.26,Hospital
SALE002381,2025-03-20,2025-03,HCP0449,T005,REP017,PROD023,20,66698.0,1896.65,64801.35,Hospital
SALE002382,2025-03-29,2025-03,HCP0461,T005,REP017,PROD022,40,121401.2,13463.9,107937.3,Distributor
SALE002383,2025-03-27,2025-03,HCP0233,T005,REP017,PROD004,60,146334.6,14139.08,132195.52,Distributor
SALE002384,2025-03-26,2025-03,HCP0125,T005,REP017,PROD006,40,147813.2,10335.31,137477.89,Hospital
SALE002385,2025-03-06,2025-03,HCP0473,T005,REP017,PROD018,126,403940.88,19704.86,384236.02,Hospital
SALE002386,2025-03-27,2025-03,HCP0053,T005,REP017,PROD014,27,42470.73,6332.08,36138.65,Retail
SALE002387,2025-03-17,2025-03,HCP0269,T005,REP017,PROD023,52,173414.8,24313.51,149101.29,Hospital
SALE002388,2025-03-13,2025-03,HCP0293,T005,REP017,PROD001,97,157806.39,4402.86,153403.53,Hospital
SALE002389,2025-03-31,2025-03,HCP0377,T005,REP017,PROD013,76,86555.64,13258.9,73296.74,Retail
SALE002390,2025-03-01,2025-03,HCP0245,T005,REP017,PROD012,20,29473.0,2531.13,26941.87,Retail
SALE002391,2025-03-25,2025-03,HCP0413,T005,REP017,PROD008,13,54810.6,4996.65,49813.95,Retail
SALE002392,2025-03-26,2025-03,HCP0161,T005,REP017,PROD016,10,2159.8,291.23,1868.57,Retail
SALE002393,2025-03-24,2025-03,HCP0041,T005,REP017,PROD023,138,460216.2,20502.32,439713.88,Hospital
SALE002394,2025-03-07,2025-03,HCP0437,T005,REP017,PROD020,76,324921.28,44736.89,280184.39,Hospital
SALE002395,2025-03-14,2025-03,HCP0437,T005,REP017,PROD012,10,14736.5,831.61,13904.89,Distributor
SALE002396,2025-03-15,2025-03,HCP0377,T005,REP017,PROD021,37,55858.9,7847.65,48011.25,Hospital
SALE002397,2025-03-23,2025-03,HCP0377,T005,REP017,PROD013,66,75166.74,10150.38,65016.36,Retail
SALE002398,2025-03-27,2025-03,HCP0126,T006,REP018,PROD008,32,134918.4,11182.04,123736.36,Hospital
SALE002399,2025-03-07,2025-03,HCP0042,T006,REP018,PROD021,73,110208.1,7891.3,102316.8,Retail
SALE002400,2025-03-18,2025-03,HCP0102,T006,REP018,PROD018,74,237235.12,8787.54,228447.58,Distributor
SALE002401,2025-03-05,2025-03,HCP0114,T006,REP018,PROD003,51,206215.95,30834.14,175381.81,Retail
SALE002402,2025-03-14,2025-03,HCP0318,T006,REP018,PROD024,11,1406.57,157.51,1249.06,Distributor
SALE002403,2025-03-27,2025-03,HCP0354,T006,REP018,PROD016,36,7775.28,172.05,7603.23,Retail
SALE002404,2025-03-09,2025-03,HCP0018,T006,REP018,PROD020,97,414702.16,28221.37,386480.79,Distributor
SALE002405,2025-03-08,2025-03,HCP0246,T006,REP018,PROD015,39,127147.41,18333.22,108814.19,Hospital
SALE002406,2025-03-18,2025-03,HCP0330,T006,REP018,PROD003,48,194085.6,17342.07,176743.53,Hospital
SALE002407,2025-03-16,2025-03,HCP0390,T006,REP018,PROD008,12,50594.4,2053.48,48540.92,Retail
SALE002408,2025-03-23,2025-03,HCP0354,T006,REP018,PROD016,75,16198.5,1248.27,14950.23,Retail
SALE002409,2025-03-31,2025-03,HCP0354,T006,REP018,PROD008,70,295134.0,15052.86,280081.14,Distributor
SALE002410,2025-03-05,2025-03,HCP0486,T006,REP018,PROD005,11,6144.49,875.5,5268.99,Retail
SALE002411,2025-03-15,2025-03,HCP0078,T006,REP018,PROD013,87,99083.43,14594.47,84488.96,Retail
